x,y,impactor,frequency,thickness,expected_thickness,amplitude,noise_amplitude,noise_ratio,thickness_frequency_amplitude,p_wave_integral,y_loc,transducers_clipped,transducers_amp_max,exp_decay,time_delay,contact_time,starting_frequency,ending_frequency,frequency_range,calculated_cpp,ie_defects,pre_impact_resonance_frequency,pre_impact_resonance_frequency_amplitude,x_localized,y_localized,frequencies,mean_amplitudes,impactor_mass,sensor_ids,x_bin,y_bin,noise,clipped,debond,thickness_diff,defect,ie_defect
49,46,0,4052.734375,17.76578313,12,1727386.406,12698.99962,0.894488846,4.95877513,7985119.128,9,"[0, 0, 0]","[115209.96093750003, 118029.78515624996, 56396.484375]",0.281724537,16.344,0.000113,0,49951.17188,49951.17188,8105.46875,0,97.65625,12.43195942,42.25200653,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.39369430e-32 5.79070424e-02 8.27524436e-02 ... 5.73663835e-07
 5.86728038e-07 3.29354876e-06]",37.5,"[1, 0, 2]",42,9,1,0,0,1,0,0
49,47,1,17968.75,4.006956522,12,23958006.96,9769.75709,0.435603374,6.443795566,10617261.83,9,"[0, 0, 0]","[397595.21484375006, 568798.828125, 619958.4960937499]",0.072209922,18.792,6.50E-05,1269.53125,28515.625,27246.09375,35937.5,0,1269.53125,0.48689261,43.2091713,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.32457563e-34 4.44158004e-03 7.65367035e-03 ... 1.19901608e-05
 1.02246499e-05 9.34422288e-06]",8.5,"[1, 0, 2]",42,9,0,0,0,0,1,0
49,48,0,4101.5625,17.55428571,12,421816.7479,6181.823091,0.860705913,1.38011054,4251948.501,9,"[0, 0, 0]","[69689.94140624996, 55590.820312499956, 247741.69921875]",0.24704237,19.368,0.000101,0,49951.17188,49951.17188,8203.125,0,97.65625,5.914357914,44.13640213,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.93414575e-33 3.71025140e-03 5.41829682e-03 ... 8.80257497e-08
 2.50907162e-07 1.27793078e-06]",37.5,"[1, 0, 2]",44,9,0,0,0,1,0,0
49,49,1,19970.70313,3.605281174,12,58530194.83,27363.45858,0.780341315,6.121395507,16085897.55,9,"[0, 14, 0]","[764978.0273437499, 825000.0, 603845.21484375]",0.047776349,17.496,6.30E-05,1611.328125,30419.92188,28808.59375,39941.40625,0,3564.453125,2.59139466,45.05344391,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.41441930e-32 7.71970399e-03 1.28868781e-02 ... 4.94980292e-06
 1.78811612e-06 1.62103948e-06]",8.5,"[1, 0, 2]",44,9,0,0,1,0,0,0
49,50,0,4101.5625,17.55428571,12,939905.7583,7683.088438,0.843983835,1.914120889,4590647.83,9,"[0, 0, 0]","[245324.7070312501, 104736.328125, 145825.19531250006]",0.222022625,16.632,0.000118,0,49951.17188,49951.17188,8203.125,0,97.65625,9.496268043,45.8848381,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.16155378e-33 7.00930601e-03 1.00957565e-02 ... 2.19907507e-07
 1.32870859e-06 6.16560131e-06]",37.5,"[1, 0, 2]",44,9,0,0,0,1,0,0
49,51,1,16650.39063,4.324222874,12,12143631.26,10742.74369,0.620018152,1.065237135,7570606.188,9,"[0, 0, 0]","[340393.06640625, 418542.48046875, 562756.34765625]",0.086440058,17.856,6.80E-05,1269.53125,28222.65625,26953.125,33300.78125,0,2001.953125,1.201065377,47.22513199,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.48449805e-34 5.07204999e-03 8.35424416e-03 ... 1.04053798e-05
 1.90736559e-05 2.87309029e-05]",8.5,"[1, 0, 2]",46,9,0,0,0,0,0,0
49,52,0,5517.578125,13.04920354,12,619296.4762,3020.048495,1,0.004403915,36917.96771,9,"[0, 0, 0]","[63244.628906250044, 96276.85546874997, 64050.29296874998]",0,15.552,8.20E-05,0,10742.1875,10742.1875,11035.15625,0,1904.296875,0.292249289,48.3899498,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.91367875e-35 1.83623514e-04 2.61648338e-04 ... 4.83586381e-06
 4.70391233e-06 4.49814526e-06]",37.5,"[1, 0, 2]",48,9,1,0,0,0,0,0
49,53,1,20166.01563,3.570363196,12,19690533.43,9431.252154,0.515514964,2.15604252,9204148.448,9,"[0, 0, 0]","[464062.5, 497094.7265625, 366979.9804687499]",0.07741712,17.568,6.60E-05,830.078125,30761.71875,29931.64063,40332.03125,0,1269.53125,0.542342228,49.15341949,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.44335288e-32 8.85176087e-03 1.51910020e-02 ... 1.30078967e-05
 5.32005650e-06 1.84953843e-06]",8.5,"[1, 0, 2]",48,9,0,0,0,0,1,0
49,54,0,4101.5625,17.55428571,12,129560.4796,11913.398,1,1.210628268,4136523.086,9,"[0, 0, 0]","[70898.43750000003, 36254.8828125, 511193.8476562499]",0,19.728,8.00E-05,0,49951.17188,49951.17188,8203.125,0,97.65625,0.57993947,49.88237762,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.47188262e-32 2.82037890e-03 4.18865237e-03 ... 5.83972728e-06
 5.65700279e-06 6.99155422e-06]",37.5,"[1, 0, 2]",48,9,1,0,0,1,0,0
49,55,1,4150.390625,17.34776471,12,11986193.15,8186.691135,0.689067661,1.203288878,6755527.913,9,"[0, 0, 0]","[331530.76171874994, 376647.94921875, 331530.76171874994]",0,17.208,6.50E-05,1025.390625,28125,27099.60938,8300.78125,0,1367.1875,0.506464332,50.86873627,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.10227896e-32 7.62818131e-03 1.27093847e-02 ... 2.23170639e-05
 2.48695438e-05 2.72886280e-05]",8.5,"[1, 0, 2]",50,9,0,0,0,1,0,0
49,56,0,4003.90625,17.98243902,12,212486.6449,6771.803237,0.748508994,1.505129504,5661124.661,9,"[0, 0, 0]","[48339.84375, 26184.08203125, 173217.7734375]",1.044443156,18.072,0.000209,0,49951.17188,49951.17188,8007.8125,0,97.65625,0.115808572,52.21823883,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.73765432e-34 4.20148786e-03 6.17345567e-03 ... 1.46659422e-05
 8.21693575e-06 4.33397606e-06]",37.5,"[1, 0, 2]",52,9,1,0,0,1,0,0
49,57,1,20654.29688,3.485957447,12,17205182.27,9488.452952,0.427672244,2.735390717,10012098.75,9,"[0, 0, 0]","[431835.93750000006, 460034.17968750006, 259826.66015625]",0.098944986,17.424,6.40E-05,1269.53125,28271.48438,27001.95313,41308.59375,0,1269.53125,0.55738706,53.41027451,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.25414850e-32 5.79781360e-03 9.88087663e-03 ... 9.09609037e-07
 6.20200196e-07 1.07407157e-06]",8.5,"[1, 0, 2]",52,9,0,0,0,0,1,0
49,58,0,3759.765625,19.15012987,12,343146.122,8841.026031,0.886589705,2.188065923,6105364.934,9,"[0, 0, 0]","[58410.64453125, 29003.906250000044, 35852.05078124998]",0.530745575,18.288,0.00013,0,49951.17188,49951.17188,7519.53125,0,97.65625,0.16184442,54.28987503,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.64122040e-33 5.78551378e-03 8.49084552e-03 ... 8.52770724e-06
 5.31953418e-06 3.27344353e-06]",37.5,"[1, 0, 2]",54,9,1,0,0,1,0,0
49,59,1,17041.01563,4.225100287,12,21308033.36,10644.37716,0.622442822,1.477380439,8240686.777,9,"[0, 0, 0]","[522473.14453125006, 543420.4101562499, 360131.8359375]",0.048492186,17.64,6.50E-05,732.421875,32812.5,32080.07813,34082.03125,0,1513.671875,0.902750405,54.95154572,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.17734115e-35 1.52704087e-02 2.52459016e-02 ... 1.21796376e-06
 1.95651321e-06 3.05035167e-06]",8.5,"[1, 0, 2]",54,9,0,0,0,0,1,0
49,60,0,3759.765625,19.15012987,12,942524.5755,12827.5239,0.896337725,3.309586724,7774059.407,9,"[0, 0, 0]","[74523.92578125, 62036.13281249998, 352880.8593749999]",0.365237228,19.368,8.90E-05,0,49951.17188,49951.17188,7519.53125,0,97.65625,7.903745298,55.86522675,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.32469436e-33 2.58511562e-02 3.75669224e-02 ... 3.35108672e-06
 2.21026296e-06 1.67379982e-06]",37.5,"[1, 0, 2]",54,9,1,0,0,1,0,0
49,61,1,15576.17188,4.622445141,12,49300446.3,18294.98151,0.760343553,3.483287172,12440666.07,9,"[0, 9, 0]","[463256.8359375, 824597.16796875, 421765.13671875006]",0,16.992,6.60E-05,830.078125,34863.28125,34033.20313,31152.34375,0,1513.671875,1.821780396,56.89994812,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.53247741e-32 2.21171677e-02 3.73160618e-02 ... 2.85169267e-06
 4.23764500e-06 4.48407582e-06]",8.5,"[1, 0, 2]",56,9,0,0,1,0,0,0
49,62,0,3808.59375,18.90461538,12,1802142.913,19388.58594,0.783358556,5.740760422,10749536.38,9,"[0, 0, 0]","[176037.59765625006, 168383.78906249994, 583300.78125]",0.41990334,19.8,4.40E-05,0,49951.17188,49951.17188,7617.1875,0,8398.4375,3.447152458,58.39331818,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.32469436e-33 1.25035196e-02 1.82001274e-02 ... 1.64329290e-05
 1.35691081e-05 1.21498625e-05]",37.5,"[1, 0, 2]",58,9,1,0,0,1,0,0
49,63,1,8398.4375,8.573023256,12,40343167.65,14627.64738,0.440848608,5.105026315,15466698.88,9,"[0, 0, 0]","[330725.0976562499, 709790.0390625, 551879.8828125]",0.034288133,16.704,6.70E-05,781.25,37304.6875,36523.4375,16796.875,0,1367.1875,1.497417327,59.35938644,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.58728170e-32 9.45637279e-03 1.60539615e-02 ... 4.95585019e-07
 8.60588515e-07 1.64213425e-06]",8.5,"[1, 0, 2]",58,9,0,0,0,0,1,0
49,64,0,5615.234375,12.82226087,12,1453498.771,10569.06426,0.98847853,1.078869258,6630643.943,9,"[0, 0, 0]","[46325.68359375, 95471.19140625004, 146630.85937499997]",0,20.088,9.80E-05,0,49951.17188,49951.17188,11230.46875,0,97.65625,12.0290138,60.0461235,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.96820425e-33 3.76028376e-03 5.56235925e-03 ... 1.26342224e-06
 7.72550606e-07 2.44012428e-06]",37.5,"[1, 0, 2]",60,9,1,0,0,0,0,0
49,65,1,13623.04688,5.28516129,12,18397146.95,12499.06792,0.598062743,2.583423485,9692918.773,9,"[0, 0, 0]","[341198.73046875006, 482995.6054687499, 419348.1445312499]",0.073576685,17.424,6.80E-05,683.59375,30566.40625,29882.8125,27246.09375,0,1757.8125,0.904532408,60.87296295,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.65145554e-33 1.45287955e-02 2.41983581e-02 ... 4.63632137e-06
 2.36285972e-06 3.10340215e-06]",8.5,"[1, 0, 2]",60,9,0,0,0,0,1,0
49,66,0,3906.25,18.432,12,3157015.677,19325.14048,1,6.998096672,11727172.79,9,"[0, 0, 48]","[118432.61718749997, 141796.87500000006, 824194.3359374999]",0.282360973,16.272,0.000118,0,49951.17188,49951.17188,7812.5,0,8105.46875,1.550138984,61.87158203,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.27423447e-33 5.18749702e-02 7.52788245e-02 ... 3.16003076e-06
 7.11312713e-07 1.02794865e-08]",37.5,"[1, 0, 2]",60,9,1,0,0,1,0,0
49,67,1,4052.734375,17.76578313,12,10063593.58,13203.50586,0.620091344,5.074123865,10936040.56,9,"[0, 0, 0]","[159118.65234375, 366174.3164062501, 206652.83203124994]",0.102019965,17.568,7.50E-05,1220.703125,22900.39063,21679.6875,8105.46875,1,1757.8125,1.271499593,63.32057953,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.15027619e-33 2.53802376e-02 4.14963352e-02 ... 1.14382486e-05
 1.16005073e-05 1.15328502e-05]",8.5,"[1, 0, 2]",62,9,0,0,0,1,1,1
49,68,0,4003.90625,17.98243902,12,591378.9155,12877.21113,1,4.923176662,7828233.562,9,"[0, 0, 0]","[35449.218749999956, 53576.660156249956, 178454.58984374994]",0.344222921,18.936,0.000128,0,49951.17188,49951.17188,8007.8125,0,97.65625,0.594176646,64.38143158,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.13030565e-33 5.91615857e-03 8.78818168e-03 ... 4.49322332e-06
 2.12911176e-06 9.07842254e-07]",37.5,"[1, 0, 2]",64,9,1,0,0,1,0,0
49,69,1,4052.734375,17.76578313,12,11232374.18,11788.89203,0.677848772,3.650929603,9785074.119,9,"[0, 0, 0]","[208666.99218749994, 386315.9179687501, 402832.03125]",0.065652386,17.712,6.40E-05,976.5625,32275.39063,31298.82813,8105.46875,1,1367.1875,0.893049814,65.27718353,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.62331341e-33 1.37038432e-02 2.28534063e-02 ... 1.19899610e-05
 8.37796813e-06 6.22102125e-06]",8.5,"[1, 0, 2]",64,9,0,0,0,1,1,1
49,70,0,4003.90625,17.98243902,12,478139.9777,16575.80489,1,4.445291154,6993401.494,9,"[0, 0, 0]","[68884.27734375003, 51159.667968750044, 394372.5585937501]",0.636213984,18,0.000184,0,49951.17188,49951.17188,8007.8125,0,6689.453125,0.286258059,65.93235016,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.99691413e-32 7.99093616e-03 1.18687657e-02 ... 2.22960156e-06
 2.06766050e-06 1.89609400e-06]",37.5,"[1, 0, 2]",64,9,1,0,0,1,0,0
49,71,1,4003.90625,17.98243902,12,19728100.34,11323.60263,0.506879378,2.818955319,10325260.41,9,"[0, 0, 0]","[414514.1601562499, 536975.09765625, 429016.11328125]",0.053390162,17.928,6.50E-05,1367.1875,29931.64063,28564.45313,8007.8125,1,1367.1875,0.978767232,66.98500824,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.00680255e-31 1.34131391e-02 2.23646717e-02 ... 3.40172621e-07
 1.21376277e-06 2.93113212e-06]",8.5,"[1, 0, 2]",66,9,0,0,0,1,1,1
49,72,0,4003.90625,17.98243902,12,458183.6029,20271.34575,1,3.37862674,6216981.712,9,"[0, 0, 0]","[47534.179687499956, 33032.226562500044, 156701.66015624997]",0,16.848,0.000125,0,49951.17188,49951.17188,8007.8125,0,4931.640625,1.433747576,68.08291626,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.86020155e-35 5.52741656e-03 8.24228043e-03 ... 5.03031070e-06
 6.27879110e-06 7.57869754e-06]",37.5,"[1, 0, 2]",68,9,1,0,0,1,0,0
49,73,1,15380.85938,4.681142857,12,8318071.774,10848.71548,0.520949147,1.592228259,8008566.251,9,"[0, 0, 0]","[136157.22656249994, 286816.40625000006, 213098.1445312501]",0.067995439,17.424,7.20E-05,1171.875,27392.57813,26220.70313,30761.71875,0,1513.671875,0.720681483,69.35565948,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.16046676e-32 7.98265694e-03 1.34222782e-02 ... 3.54413033e-06
 5.25743407e-06 6.52052564e-06]",8.5,"[1, 0, 2]",68,9,0,0,0,0,1,0
49,74,0,4101.5625,17.55428571,12,1396894.107,11460.35814,0.89521333,2.888057546,6839442.205,9,"[0, 0, 0]","[79357.91015625004, 88623.046875, 160729.98046874997]",0.139247801,18.792,0.000106,0,49951.17188,49951.17188,8203.125,0,97.65625,6.976596511,70.36703491,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.16378227e-33 8.28609284e-03 1.22063000e-02 ... 8.70977638e-07
 1.64508461e-06 2.62986029e-06]",37.5,"[1, 0, 2]",70,9,1,0,0,1,0,0
49,75,1,20410.15625,3.527655502,12,25306281.25,11702.50891,0.41120069,2.585607396,12646416.24,9,"[0, 0, 0]","[327502.44140624994, 548254.3945312499, 460437.01171874994]",0.067741564,16.632,6.50E-05,1416.015625,28027.34375,26611.32813,40820.3125,0,1513.671875,0.991496755,71.008461,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.16397823e-32 8.94939494e-03 1.49957325e-02 ... 2.32488833e-06
 3.84582878e-06 5.56557424e-06]",8.5,"[1, 0, 2]",70,9,0,0,0,0,1,0
49,76,0,4248.046875,16.94896552,12,1022683.799,8371.112472,0.894402881,1.777746095,5721469.308,9,"[0, 0, 0]","[77746.58203124996, 91040.03906250003, 109570.31250000004]",0.209547213,19.08,0.000158,0,49951.17188,49951.17188,8496.09375,0,7421.875,3.375589966,71.9437027,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.05421955e-33 4.53858321e-03 6.74458191e-03 ... 6.74180303e-06
 6.46542416e-06 6.69976350e-06]",37.5,"[1, 0, 2]",70,9,1,0,0,1,0,0
49,77,1,12988.28125,5.543458647,12,32273181.92,12819.79159,0.292479529,8.633578541,16891883.61,9,"[0, 0, 0]","[331933.5937500001, 599011.23046875, 343615.72265624994]",0.109127066,16.992,6.40E-05,1367.1875,28710.9375,27343.75,25976.5625,0,1513.671875,1.244242754,72.97332001,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.29094557e-31 1.69575385e-02 2.81106245e-02 ... 1.28464209e-06
 1.51615965e-06 3.00057435e-06]",8.5,"[1, 0, 2]",72,9,0,0,0,0,1,0
49,78,0,4199.21875,17.14604651,12,1015421.341,0.001,-1,1.815045208,4663915.622,9,"[0, 0, 0]","[55187.988281250044, 89831.54296874996, 103527.83203125004]",0.210423423,16.344,0.000128,0,49951.17188,49951.17188,8398.4375,0,7324.21875,0.177700713,74.2507782,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.66702682e-33 2.36544869e-02 3.46062024e-02 ... 1.93900486e-06
 1.55566388e-06 2.41102760e-06]",37.5,"[1, 0, 2]",74,9,0,0,0,1,0,0
49,79,1,12451.17188,5.782588235,12,47695562.01,12527.70507,0.225118477,12.06732518,20197717.56,9,"[0, 0, 0]","[329919.4335937501, 812512.2070312499, 391955.56640624994]",0.120436447,17.496,6.30E-05,2246.09375,27587.89063,25341.79688,24902.34375,0,1367.1875,0.876918697,75.31401825,9,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.31578842e-32 1.02876124e-02 1.72609077e-02 ... 1.64111694e-05
 1.41054980e-05 1.20324619e-05]",8.5,"[1, 0, 2]",74,9,0,0,1,0,0,0
50,7,0,5029.296875,14.3161165,12,1125455.85,7770.665279,0.653099517,1.486772295,4867391.93,11,"[0, 0, 0]","[85803.22265624996, 68078.61328124997, 155895.99609375006]",0.439102177,20.376,0.000136,0,49951.17188,49951.17188,10058.59375,0,97.65625,16.70542865,75.80673218,11,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.02759451e-33 1.93363836e-02 2.84180571e-02 ... 1.20387849e-05
 1.29210947e-05 1.31627430e-05]",37.5,"[1, 0, 2]",74,11,0,0,0,1,0,0
50,8,1,13525.39063,5.3233213,12,32776522.89,14031.04177,0.338654282,10.15774883,15928097.52,11,"[0, 0, 0]","[400415.0390625001, 690856.93359375, 401220.7031249999]",0.07082229,17.28,6.60E-05,1269.53125,29882.8125,28613.28125,27050.78125,0,1513.671875,1.019275503,75.1865387,11,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.40209555e-33 1.80442423e-02 3.05412534e-02 ... 7.78119151e-06
 8.51535033e-06 1.17183557e-05]",8.5,"[1, 0, 2]",74,11,0,0,0,0,1,0
50,9,0,4345.703125,16.56808989,12,1096210.144,7800.142639,0.611739544,0.921072605,4436372.996,11,"[0, 0, 0]","[68884.27734375003, 80163.57421874997, 135754.39453125006]",0.236372906,16.776,0.000126,0,49951.17188,49951.17188,8691.40625,0,97.65625,2.237667602,74.19969177,11,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.15027619e-35 1.51660127e-02 2.19752145e-02 ... 8.37541062e-06
 6.32312998e-06 4.55190826e-06]",37.5,"[1, 0, 2]",74,11,1,0,0,1,0,0
50,10,1,12109.375,5.945806452,12,21491823.67,9019.480086,0.316101282,5.085970204,13358823.13,11,"[0, 0, 0]","[279968.26171875, 515222.16796875, 273925.78125]",0.172452624,16.848,6.50E-05,1074.21875,30566.40625,29492.1875,24218.75,0,97.65625,0.496673138,73.19082642,11,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.70703546e-32 6.37925246e-03 1.09754862e-02 ... 4.26843394e-06
 1.01699349e-05 1.85872907e-05]",8.5,"[1, 0, 2]",72,11,0,0,0,0,1,0
50,11,0,4248.046875,16.94896552,12,1026024.925,5451.056075,0.50253902,1.156660558,4886449.882,11,"[0, 0, 0]","[90637.20703125, 104333.49609374997, 111181.64062500003]",0.213023442,16.704,0.000122,0,49951.17188,49951.17188,8496.09375,0,97.65625,0.122308645,71.67525482,11,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.94578796e-33 6.78320902e-03 1.00267997e-02 ... 3.25604329e-06
 1.16965833e-06 1.72053336e-06]",37.5,"[1, 0, 2]",70,11,0,0,0,1,0,0
50,12,1,8056.640625,8.936727273,12,10108939.09,9433.377554,0.480552033,2.378845813,8789482.533,11,"[0, 0, 0]","[212292.48046875006, 357312.01171875, 179260.25390625]",0.12943212,17.064,6.70E-05,1318.359375,29199.21875,27880.85938,16113.28125,0,1513.671875,0.750173698,70.7979126,11,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.25414850e-34 3.55526894e-03 6.08230202e-03 ... 1.13796231e-05
 1.26805507e-05 1.38208452e-05]",8.5,"[1, 0, 2]",70,11,0,0,0,0,1,0
50,13,0,4101.5625,17.55428571,12,1090170.892,9536.069311,0.719291584,2.993202946,6546745.579,11,"[0, 0, 0]","[81774.90234374996, 76135.25390624997, 131323.24218750003]",0.291366749,17.064,0.000124,0,49951.17188,49951.17188,8203.125,0,97.65625,5.872989477,69.96643829,11,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.20243665e-34 1.07753850e-02 1.56152716e-02 ... 1.26845647e-05
 1.04972334e-05 9.03894987e-06]",37.5,"[1, 0, 2]",68,11,1,0,0,1,0,0
50,14,1,18994.14063,3.790642674,12,20114792.33,11535.22882,0.385811454,3.210067499,12397718.64,11,"[0, 0, 0]","[425390.6249999999, 508776.85546874994, 257812.5]",0.089247288,17.352,6.60E-05,1074.21875,29492.1875,28417.96875,37988.28125,0,1513.671875,0.792214531,69.07604218,11,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.82183413e-32 1.44696569e-02 2.42887882e-02 ... 4.01974472e-07
 2.46157421e-06 6.39942475e-06]",8.5,"[1, 0, 2]",68,11,0,0,0,0,1,0
50,15,0,4101.5625,17.55428571,12,1328549.482,7135.903549,0.465932398,6.990952178,8452103.242,11,"[0, 0, 0]","[95471.19140625004, 78149.41406249997, 143408.20312500003]",0.380304917,16.776,0.000141,0,49951.17188,49951.17188,8203.125,1,97.65625,0.464184969,67.99216461,11,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.23333312e-32 1.59648479e-02 2.41063315e-02 ... 1.56786074e-05
 1.08870786e-05 8.25691831e-06]",37.5,"[1, 0, 2]",66,11,0,0,0,1,1,1
50,16,1,4003.90625,17.98243902,12,9004316.268,11547.80387,0.526053498,2.853739813,9176748.65,11,"[0, 0, 0]","[275537.1093750001, 377453.61328125006, 270300.2929687499]",0.191724786,17.136,7.10E-05,927.734375,28955.07813,28027.34375,8007.8125,1,97.65625,0.663873959,66.67893982,11,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.14408062e-34 1.38205560e-02 2.34941601e-02 ... 9.67187153e-06
 5.17479888e-06 2.03533320e-06]",8.5,"[1, 0, 2]",66,11,0,0,0,1,1,1
50,17,0,4101.5625,17.55428571,12,1367864.988,12617.02303,0.843983991,8.116902327,8976562.831,11,"[0, 0, 0]","[96276.85546874997, 74926.75781250003, 142199.70703124994]",0.265958334,16.488,0.00013,0,49951.17188,49951.17188,8203.125,0,7470.703125,0.772245607,65.76921082,11,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.03607957e-33 1.96318474e-02 2.85281209e-02 ... 1.18811433e-05
 6.65219139e-06 3.64128636e-06]",37.5,"[1, 0, 2]",64,11,1,0,0,1,0,0
